ID;URL
3402170003;https://www.google.com/maps/place/Balai+Desa+Argosari/@-7.8200208,110.2400615,17z/data=!4m5!3m4!1s0x2e7af9f460acf4d3:0xc87ea908532ad53e!8m2!3d-7.8200208!4d110.2400615
3402170004;https://www.google.com/maps/place/Balai+Desa+Argomulyo/@-7.8038415,110.2731197,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7af9d70deff00d:0x8551d571e9852549!8m2!3d-7.8038415!4d110.2731197
3403010006;https://www.google.com/maps/place/Kantor+Kepala+Desa+Giriharjo/@-8.0158,110.4178122,17z/data=!4m5!3m4!1s0x2e7bab8c31abf2dd:0x993ea836891fdb4e!8m2!3d-8.0158!4d110.4178122
3403010007;https://www.google.com/maps/place/Balai+Desa+Giriwungu/@-8.0229854,110.4250843,17z/data=!4m5!3m4!1s0x2e7babf527e08111:0x6e2082954986fd78!8m2!3d-8.0229854!4d110.4250843
3403010008;https://www.google.com/maps/place/Balai+Desa+Girimulyo/@-8.0342814,110.4334766,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bac040a7ccc71:0x3f09c279c3de92db!8m2!3d-8.0342814!4d110.4334766
3403010009;https://www.google.com/maps/place/Balai+Desa+Girikarto/@-8.0709442,110.4421301,17z/data=!4m5!3m4!1s0x2e7baedb3140215f:0x27daf5eb612f0e62!8m2!3d-8.0709442!4d110.4421301
3403010010;https://www.google.com/maps/place/Kantor+Kepala+Desa+Girisekar/@-8.0373204,110.4642419,17z/data=!4m5!3m4!1s0x2e7bac283770a3b7:0xee7cb825eaed6965!8m2!3d-8.0373204!4d110.4642419
3403011001;https://www.google.com/maps/place/Balai+Desa+Girijati/@-8.0023504,110.3453108,17z/data=!4m5!3m4!1s0x2e7baa88314075c9:0x274c82258aed2730!8m2!3d-8.0023504!4d110.3453108
3403011002;https://www.google.com/maps/place/Balai+Desa+Giriasih/@-7.9941157,110.3666978,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7baafa81f17fff:0xe86f9b9617b45fdf!8m2!3d-7.9941157!4d110.3666978
3403011004;https://www.google.com/maps/place/Balai+Desa+Giripurwo/@-8.0301604,110.4031368,17z/data=!4m5!3m4!1s0x2e7babe8177cc8ad:0x3b8b815e94d095b0!8m2!3d-8.0301604!4d110.4031368
3403011005;https://www.google.com/maps/place/Kantor+Kepala+Desa+Giritirto/@-7.9998239,110.3817853,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bab00f43c219b:0x79fe1b0e1d408fda!8m2!3d-7.9998239!4d110.3817853
3403020001;https://www.google.com/maps/place/Balai+Desa+Karangduwet/@-8.0055098,110.5037901,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bad90aaecbbdd:0xa570d303df88b8a5!8m2!3d-8.0055098!4d110.5037901
3403020002;https://www.google.com/maps/place/Balai+Desa+Karangasem/@-8.0090882,110.5319674,17z/data=!4m5!3m4!1s0x2e7bb2718acfc8ff:0x284440fd864202e2!8m2!3d-8.0090882!4d110.5319674
3403020003;https://www.google.com/maps/place/Balai+Desa+Mulusan/@-8.0070095,110.544556,17z/data=!4m5!3m4!1s0x2e7bb269c3217855:0x8c2f6dff39b59172!8m2!3d-8.0070095!4d110.544556
3403020005;https://www.google.com/maps/place/Balai+Desa+Sodo/@-8.0040271,110.5598405,17z/data=!4m5!3m4!1s0x2e7bb24fa7abf74d:0x825bad23d92d4441!8m2!3d-8.0040271!4d110.5598405
3403020007;https://www.google.com/maps/place/Balai+Desa+Grogol/@-7.98072,110.5392331,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb29186d54f93:0x615e3d5312a929a3!8m2!3d-7.98072!4d110.5392331
3403030001;https://www.google.com/maps/place/Jl.+KE+Balai+Desa+Krambil+Sawit,+Sapto+Sari,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta+55871/@-8.062148,110.4847239,17z/data=!4m5!3m4!1s0x2e7bae5cbbed6e09:0x51a36152a51ece62!8m2!3d-8.062148!4d110.4847239
3403030002;https://www.google.com/maps/place/Balaidesa+Gebang+Kanigoro+Saptosari/@-8.1019884,110.5167549,17z/data=!4m5!3m4!1s0x2e7bafe1439b5b0d:0x1a655ed697a56310!8m2!3d-8.1019884!4d110.5167549
3403030003;https://www.google.com/maps/place/Kantor+Kepala+Desa+Planjan/@-8.0936835,110.5535186,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb0424fc505df:0xf649a4e2d0f740f7!8m2!3d-8.0936835!4d110.5535186
3403030005;https://www.google.com/maps/place/Balai+Desa+Kepek/@-8.0507206,110.5133525,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bae22890002a9:0x76c9aee1a25d4394!8m2!3d-8.0507206!4d110.5133525
3403040005;https://www.google.com/maps/place/Balai+Desa+Sidoharjo/@-8.0909489,110.6261716,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb737cbcdbdb9:0x63f35c1c16ec507d!8m2!3d-8.0909489!4d110.6261716
3403040006;https://www.google.com/maps/place/BALAI+DESA+TEPUS/@-8.1167975,110.6452494,17z/data=!4m5!3m4!1s0x2e7bb9dc21d0e89f:0xc70236361b20911e!8m2!3d-8.1167975!4d110.6452494
3403040007;https://www.google.com/maps/place/Balai+Desa+Purwodadi/@-8.1527944,110.6832577,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb8f5c558dca5:0x8a7979290faab2e7!8m2!3d-8.1527944!4d110.6832577
3403040009;https://www.google.com/maps/place/Balai+Desa+Sumberwungu/@-8.0834271,110.6559243,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb70ef720ebf7:0xb5cd092717b1bfa5!8m2!3d-8.0834271!4d110.6559243
3403041001;https://www.google.com/maps/place/Balai+Desa+Kemadang/@-8.0928755,110.570442,17z/data=!4m5!3m4!1s0x2e7bb0f572726693:0x6129788a191e18d5!8m2!3d-8.0928755!4d110.570442
3403041002;https://www.google.com/maps/place/Balai+Desa+Kemiri+Kecamatan+Tanjungsari/@-8.0693281,110.5760883,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb103f03408cd:0x323782b4ad110a35!8m2!3d-8.0693281!4d110.5760883
3403041003;https://www.google.com/maps/place/Balai+Desa+Banjarejo/@-8.0966239,110.5996736,17z/data=!4m5!3m4!1s0x2e7bb0b93015333d:0x6afa360b9157b6d4!8m2!3d-8.0966239!4d110.5996736
3403041004;https://www.google.com/maps/place/Balai+Desa+Ngestirejo/@-8.0907571,110.6122207,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb0ca39d24f61:0x2c6ce5f81568b5bb!8m2!3d-8.0907571!4d110.6122207
3403041005;https://www.google.com/maps/place/Balai+Desa+Hargosari/@-8.0571321,110.6160187,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb1334508df0d:0x2d77e9b100203f47!8m2!3d-8.0571321!4d110.6160187
3403050007;https://www.google.com/maps/place/Kantor+Desa+Melikan/@-8.110941,110.7792971,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bc623eaaaaaab:0x36ed27226da36ea7!8m2!3d-8.110941!4d110.7792971
3403050010;https://www.google.com/maps/place/Balai+Desa+Bohol/@-8.1352527,110.7475596,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bc7ba9b46b953:0x5424be1da73c80ad!8m2!3d-8.1352527!4d110.7475596
3403050011;https://www.google.com/maps/place/Balai+Desa+Pringombo/@-8.1086246,110.7559218,17z/data=!4m5!3m4!1s0x2e7bc7d44c1f87a1:0xecf0bea67bc097fc!8m2!3d-8.1086246!4d110.7559218
3403050012;https://www.google.com/maps/place/BALAI+DESA+BOTODAYAKAN/@-8.1347754,110.7234697,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bc791d7cd2421:0xda32fdd7adc12fbe!8m2!3d-8.1347754!4d110.7234697
3403050013;https://www.google.com/maps/place/Kantor+Desa+Petir/@-8.0804546,110.7338592,17z/data=!4m5!3m4!1s0x2e7bc838c5551c65:0x52996c6686e84d4e!8m2!3d-8.0804546!4d110.7338592
3403050014;https://www.google.com/maps/place/Kantor+Kepala+Desa+Semugih/@-8.0695075,110.7593645,17z/data=!4m5!3m4!1s0x2e7bc992238bd4f5:0x36986a279f12401a!8m2!3d-8.0695075!4d110.7593645
3403050016;https://www.google.com/maps/place/Balai+Desa+Pucanganom/@-8.0550731,110.7284939,17z/data=!4m5!3m4!1s0x2e7bc9c58d0e24cf:0x39206c56619fb11d!8m2!3d-8.0550731!4d110.7284939
3403051001;https://www.google.com/maps/place/Balai+Desa+Balong/@-8.1462196,110.701093,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb885aaaaaaab:0xa7de5ab4296966b2!8m2!3d-8.1462196!4d110.701093
3403051002;https://www.google.com/maps/place/Balai+desa+jepitu/@-8.1458316,110.7157986,17z/data=!4m5!3m4!1s0x2e7bc7811ae08413:0xb0a5cd9a21e7568d!8m2!3d-8.1458316!4d110.7157986
3403051004;https://www.google.com/maps/place/Balai+Desa+Tileng./@-8.158832,110.7604225,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bc6e29ba4ea0b:0x1781c61de1003417!8m2!3d-8.158832!4d110.7604225
3403051005;https://www.google.com/maps/place/Balai+Desa+Nglindur/@-8.1229173,110.7653288,17z/data=!4m5!3m4!1s0x2e7bc6342e882905:0xf7cc34706a1ca6e9!8m2!3d-8.1229173!4d110.7653288
3403051006;https://www.google.com/maps/place/Balai+Desa+Jerukwudel/@-8.1411446,110.7712973,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bc64fad00001d:0xb7a65bd82c14aa97!8m2!3d-8.1411446!4d110.7712973
3403051007;https://www.google.com/maps/place/Balai+Desa+Pucung/@-8.1642622,110.7843879,17z/data=!4m5!3m4!1s0x2e7bc6be2e74ccd5:0xc26ae32248e83073!8m2!3d-8.1642622!4d110.7843879
3403051008;https://www.google.com/maps/place/Kantor+Desa+Songbanyu/@-8.1469186,110.8144911,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bc42c64f5c18f:0xb7ff37b6e06532ee!8m2!3d-8.1469186!4d110.8144911
3403060001;https://www.google.com/maps/place/Balai+Desa+Pacarejo/@-8.017715,110.6200645,17z/data=!4m5!3m4!1s0x2e7bb409a9c121e3:0x1ef1dd7cdd009b76!8m2!3d-8.017715!4d110.6200645
3403060002;https://www.google.com/maps/place/Balai+Desa+Candirejo/@-8.0636507,110.659147,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb6f95a59657d:0x95d8b165de9c4d45!8m2!3d-8.0636507!4d110.659147
3403060003;https://www.google.com/maps/place/Balai+Desa+Dadapayu/@-8.0581665,110.7052971,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb62f3890ff8d:0xd6ad733f89c712c7!8m2!3d-8.0581665!4d110.7052971
3403060004;https://www.google.com/maps/place/Balai+Desa+Ngeposari/@-7.9994227,110.6715924,17z/data=!4m5!3m4!1s0x2e7bb5b1766e4855:0x17a1d8e04102afb!8m2!3d-7.9994227!4d110.6715924
3403060005;https://www.google.com/maps/place/Kantor+Kepala+Desa+Semanu/@-7.9967268,110.6502494,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb45adcfe7099:0x68052123a9937ff6!8m2!3d-7.9967268!4d110.6502494
3403070001;https://www.google.com/maps/place/Balai+Desa+Gombang/@-8.0148571,110.6901818,17z/data=!4m5!3m4!1s0x2e7bb5e8416ac1bb:0x24c21aeef3ff201f!8m2!3d-8.0148571!4d110.6901818
3403070002;https://www.google.com/maps/place/Balai+Desa+Sidorejo/@-7.9876793,110.6926012,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb59e5eeaba85:0xd45140a0188a7f1c!8m2!3d-7.9876793!4d110.6926012
3403070003;https://www.google.com/maps/place/Balai+Desa+Bedoyo/@-8.0178806,110.7422385,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bca2409785d87:0xa5a3a9c4edbbaafd!8m2!3d-8.0178806!4d110.7422385
3403070004;https://www.google.com/maps/place/Balai+Desa+Karangasem/@-8.0041715,110.753033,17z/data=!4m5!3m4!1s0x2e7bca366ce024f7:0x3d089c8f932c17ec!8m2!3d-8.0041715!4d110.753033
3403070005;https://www.google.com/maps/place/Balai+Desa+Ponjong/@-7.9821859,110.7149946,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bca8057720117:0x8fc80102b3c5099f!8m2!3d-7.9821859!4d110.7149946
3403070006;https://www.google.com/maps/place/Balai+Desa+Genjahan/@-7.9702447,110.7105052,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb5623fbaccff:0xb0df21a0d86d7fea!8m2!3d-7.9702447!4d110.7105052
3403070007;https://www.google.com/maps/place/Balai+Desa+Sumbergiri/@-7.9658455,110.7227898,17z/data=!4m5!3m4!1s0x2e7bca99ca8ba3af:0x8a022436586ea343!8m2!3d-7.9658455!4d110.7227898
3403070008;https://www.google.com/maps/place/Balai+Desa+Kenteng,+Ponjong,+Gunungkidul/@-7.9879734,110.7526624,17z/data=!4m5!3m4!1s0x2e7bca51487d58b9:0xae85add0eb14062d!8m2!3d-7.9879734!4d110.7526624
3403070009;https://www.google.com/maps/place/Balai+Desa+Tambakromo/@-7.941973,110.7653527,17z/data=!4m5!3m4!1s0x2e7bcb721bc67f87:0xa485ce3bd5fd7ca9!8m2!3d-7.941973!4d110.7653527
3403070010;https://www.google.com/maps/place/Balai+Desa+Sawahan/@-7.9258918,110.7411998,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a353eb221906b:0x42bd60bf62ff96b5!8m2!3d-7.9258918!4d110.7411998
3403070011;https://www.google.com/maps/place/Kantor+Kepala+Desa+Umbulrejo/@-7.9509471,110.7189604,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bcaaf25887833:0xace0b720164301d6!8m2!3d-7.9509471!4d110.7189604
3403080001;https://www.google.com/maps/place/Balai+Desa+Bendungan/@-7.9606877,110.6297753,17z/data=!4m5!3m4!1s0x2e7bb4bb24492f43:0x908270c402503fab!8m2!3d-7.9606877!4d110.6297753
3403080002;https://www.google.com/maps/place/Balai+Desa+Bejiharjo/@-7.9378707,110.6390921,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4b486a84e2e9:0xab19e7b53f5ab59e!8m2!3d-7.9378707!4d110.6390921
3403080003;https://www.google.com/maps/place/Balai+Desa+Wiladeg/@-7.9555285,110.6490116,17z/data=!4m5!3m4!1s0x2e7bb4cf7292961f:0xed03014e87200517!8m2!3d-7.9555285!4d110.6490116
3403080004;https://www.google.com/maps/place/Balai+Desa+Kelor/@-7.9562022,110.658971,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb4d9fe00d72d:0xaf4e300961be2adc!8m2!3d-7.9562022!4d110.658971
3403080005;https://www.google.com/maps/place/Balai+Desa+Ngipak/@-7.9588882,110.6712494,17z/data=!4m5!3m4!1s0x2e7bb5244257119f:0xd534f4ba22922722!8m2!3d-7.9588882!4d110.6712494
3403080008;https://www.google.com/maps/place/Balai+Desa+Ngawis/@-7.9363987,110.664608,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4ad7e1d1be67:0xdec49ee3a2c82b1b!8m2!3d-7.9363987!4d110.664608
3403080009;https://www.google.com/maps/place/BALAI+DESA+JATIAYU/@-7.9059446,110.6884588,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4a8b2b260ba7:0x459929d658b555a!8m2!3d-7.9059446!4d110.6884588
3403090002;https://www.google.com/maps/place/Balai+Desa+Mulo/@-8.0177403,110.5872242,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb3c3f48828a7:0x1da09f21c34d60c6!8m2!3d-8.0177403!4d110.5872242
3403090003;https://www.google.com/maps/place/Balai+Desa+Duwet/@-7.9986445,110.5920911,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb3a28ed08fb1:0x7b2d6dfd1499eb34!8m2!3d-7.9986445!4d110.5920911
3403090004;https://www.google.com/maps/place/Balai+Desa+Desa+Wareng/@-7.9894735,110.5779762,17z/data=!4m5!3m4!1s0x2e7bb3070857f2ab:0xa669f2e2c5eab659!8m2!3d-7.9894735!4d110.5779762
3403090005;https://www.google.com/maps/place/Kantor+Pemerintah+Desa+Pulutan/@-7.9722943,110.5639735,17z/data=!4m5!3m4!1s0x2e7bb2e0b0a38bf5:0xc83347d8c3e86356!8m2!3d-7.9722943!4d110.5639735
3403090006;https://www.google.com/maps/place/Balai+Desa+Siraman/@-7.9711495,110.5874505,17z/data=!4m5!3m4!1s0x2e7bb317cdcbb317:0x91fd7a0a5a9d04dc!8m2!3d-7.9711495!4d110.5874505
3403090008;https://www.google.com/maps/place/Balai+Desa+Baleharjo/@-7.9760181,110.6106955,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb3641973e5d9:0xfa92aca6c926cf17!8m2!3d-7.9760181!4d110.6106955
3403090009;https://www.google.com/maps/place/Balai+DESA+SELANG/@-7.9672789,110.6203005,17z/data=!4m5!3m4!1s0x2e7bb4a1c992da71:0x12ed3e980f762654!8m2!3d-7.9672789!4d110.6203005
3403090010;https://www.google.com/maps/place/Balai+Desa+Wonosari/@-7.9639953,110.6081786,17z/data=!4m5!3m4!1s0x2e7bb35c7f7a974b:0xae7e2e12dbe22e4b!8m2!3d-7.9639953!4d110.6081786
3403090011;https://www.google.com/maps/place/Kantor+Kepala+Desa+Kepek/@-7.9697362,110.5949168,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb34026cfa335:0x2af48a2a602b7ec9!8m2!3d-7.9697362!4d110.5949168
3403090012;https://www.google.com/maps/place/Balai+Desa+Piyaman/@-7.9400159,110.5971595,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4cb7a08a5fef:0x64b19e098ac4c0d!8m2!3d-7.9400159!4d110.5971595
3403090014;https://www.google.com/maps/place/Balai+Desa+Gari/@-7.9189978,110.5979202,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4c9211640791:0xcdcae725f7fed5b4!8m2!3d-7.9189978!4d110.5979202
3403100002;https://www.google.com/maps/place/Kantor+Kepala+Desa+Plembutan/@-7.9617851,110.5460999,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb2c8062410c9:0xdb1b6138c84c55e8!8m2!3d-7.9617851!4d110.5460999
3403100003;https://www.google.com/maps/place/Balai+Desa+Bleberan/@-7.9576639,110.5222195,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb2aa04c0d5d7:0x385f53d7962a3c92!8m2!3d-7.9576639!4d110.5222195
3403100004;https://www.google.com/maps/place/Kantor+Kepala+Desa+Desa+Getas/@-7.9302688,110.5052619,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a5296f360e4f9:0x899329955f0a964a!8m2!3d-7.9302688!4d110.5052619
3403100005;https://www.google.com/maps/place/Balai+Desa+Dengok/@-7.9537222,110.5285955,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb2acbc2cb25f:0x46b0ee5c32ca276!8m2!3d-7.9537222!4d110.5285955
3403100006;https://www.google.com/maps/place/Balai+Desa+Ngunut/@-7.9461374,110.5397404,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4d4ebfd14e61:0x5677939e4af5b391!8m2!3d-7.9461374!4d110.5397404
3403100009;https://www.google.com/maps/place/Balai+Desa+Bandung/@-7.9276331,110.5654624,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4d1ebf19506b:0x21acce1f830783c8!8m2!3d-7.9276331!4d110.5654624
3403100010;https://www.google.com/maps/place/Kantor+Kepala+Desa+Desa+Logandeng/@-7.9378491,110.5745106,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7bb3366f0a5725:0x178b98cffb85dec5!8m2!3d-7.9378491!4d110.5745106
3403100011;https://www.google.com/maps/place/Balai+Desa+Gading/@-7.9123512,110.5553203,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4d08596cab01:0x4b39533aa7ec09ac!8m2!3d-7.9123512!4d110.5553203
3403100012;https://www.google.com/maps/place/Balai+Desa+Banaran+Playen/@-7.9169094,110.5349738,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4d70c7f6baa9:0xfebb891a73b231dc!8m2!3d-7.9169094!4d110.5349738
3403100013;https://www.google.com/maps/place/Balai+Desa+Ngleri/@-7.9213059,110.5229383,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4d7d47ddeeb1:0xc6ca1a1ef37ed0ef!8m2!3d-7.9213059!4d110.5229383
3403110001;https://www.google.com/maps/place/Balai+Desa+Semoyo/@-7.8804704,110.4819643,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a522e597a1e3d:0x7a16cc276c952b6f!8m2!3d-7.8804704!4d110.4819643
3403110002;https://www.google.com/maps/place/Kantor+Kepala+Desa+Pengkok/@-7.8729311,110.4956094,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a53d159577691:0x3b0cbb52df112f15!8m2!3d-7.8729311!4d110.4956094
3403110005;https://www.google.com/maps/place/Kantor+Pemerintah+Desa+Nglegi/@-7.8715872,110.5609863,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4dd6fa7c7c59:0xd50de8f932948548!8m2!3d-7.8715872!4d110.5609863
3403110006;https://www.google.com/maps/place/Kantor+Kepala+Desa+Putat/@-7.8672431,110.517471,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a51feeeabf8cd:0x801fcbfac94ec950!8m2!3d-7.8672431!4d110.517471
3403110007;https://www.google.com/maps/place/BALAI+DESA+SALAM/@-7.8541374,110.4904223,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a51968a83f0af:0x2af5e21b03fc009c!8m2!3d-7.8541374!4d110.4904223
3403110009;https://www.google.com/maps/place/Balai+Desa+Ngoro-oro/@-7.8362693,110.5204795,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a51d63a0ed8a9:0xe3d2f2d3da99435f!8m2!3d-7.8362693!4d110.5204795
3403110010;https://www.google.com/maps/place/Balai+Desa+Nglanggeran/@-7.8573428,110.5144374,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a51e468b6dac1:0x9fc33dbd0a2b77a6!8m2!3d-7.8573428!4d110.5144374
3403110011;https://www.google.com/maps/place/Balai+Desa+Terbah/@-7.8235898,110.5586402,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4fadeadcfda5:0x5ba67b218e5b5cc9!8m2!3d-7.8235898!4d110.5586402
3403120001;https://www.google.com/maps/place/Kantor+Kepala+Desa+Ngalang/@-7.8831473,110.5755942,17z/data=!3m1!4b1!4m5!3m4!1s0x2e7a4d87c5d123a7:0x5200a00ddb3911f1!8m2!3d-7.8831473!4d110.5755942
